"date/time (SER UTC+1,00)",Debit[l/s]
21.3.2015 03:15:00,44
21.3.2015 03:20:00,45
21.3.2015 03:25:00,46
21.3.2015 03:30:00,47
21.3.2015 03:35:00,49
21.3.2015 03:40:00,46
21.3.2015 03:45:00,46
21.3.2015 03:50:00,48
21.3.2015 03:55:00,46
21.3.2015 04:00:00,45
21.3.2015 04:05:00,44
21.3.2015 04:10:00,44
21.3.2015 04:15:00,43
21.3.2015 04:20:00,42
21.3.2015 04:25:00,41
21.3.2015 04:30:00,38
21.3.2015 04:35:00,38
21.3.2015 04:40:00,39
21.3.2015 04:45:00,39
21.3.2015 04:50:00,36
21.3.2015 04:55:00,34
21.3.2015 05:00:00,33
21.3.2015 05:05:00,33
21.3.2015 05:10:00,35
21.3.2015 05:15:00,33
21.3.2015 05:20:00,34
21.3.2015 05:25:00,33
21.3.2015 05:30:00,36
21.3.2015 05:35:00,32
21.3.2015 05:40:00,33
21.3.2015 05:45:00,35
21.3.2015 05:50:00,32
21.3.2015 05:55:00,35
21.3.2015 06:00:00,32
21.3.2015 06:05:00,33
21.3.2015 06:10:00,32
21.3.2015 06:15:00,32
21.3.2015 06:20:00,35
21.3.2015 06:25:00,34
21.3.2015 06:30:00,32
21.3.2015 06:35:00,37
21.3.2015 06:40:00,33
21.3.2015 06:45:00,35
21.3.2015 06:50:00,38
21.3.2015 06:55:00,37
21.3.2015 07:00:00,40
21.3.2015 07:05:00,40
21.3.2015 07:10:00,40
21.3.2015 07:15:00,41
21.3.2015 07:20:00,45
21.3.2015 07:25:00,46
21.3.2015 07:30:00,47
21.3.2015 07:35:00,49
21.3.2015 07:40:00,48
21.3.2015 07:45:00,51
21.3.2015 07:50:00,52
21.3.2015 07:55:00,56
21.3.2015 08:00:00,56
21.3.2015 08:05:00,59
21.3.2015 08:10:00,61
21.3.2015 08:15:00,64
21.3.2015 08:20:00,70
21.3.2015 08:25:00,74
21.3.2015 08:30:00,79
21.3.2015 08:35:00,82
21.3.2015 08:40:00,81
21.3.2015 08:45:00,91
21.3.2015 08:50:00,96
21.3.2015 08:55:00,98
21.3.2015 09:00:00,100
21.3.2015 09:05:00,102
21.3.2015 09:10:00,105
21.3.2015 09:15:00,105
21.3.2015 09:20:00,107
21.3.2015 09:25:00,111
21.3.2015 09:30:00,112
21.3.2015 09:35:00,112
21.3.2015 09:40:00,111
21.3.2015 09:45:00,109
21.3.2015 09:50:00,110
21.3.2015 09:55:00,115
21.3.2015 10:00:00,124
21.3.2015 10:05:00,120
21.3.2015 10:10:00,121
21.3.2015 10:15:00,126
21.3.2015 10:20:00,125
21.3.2015 10:25:00,130
21.3.2015 10:30:00,132
21.3.2015 10:35:00,128
21.3.2015 10:40:00,129
21.3.2015 10:45:00,129
21.3.2015 10:50:00,131
21.3.2015 10:55:00,133
21.3.2015 11:00:00,127
21.3.2015 11:05:00,127
21.3.2015 11:10:00,129
21.3.2015 11:15:00,123
21.3.2015 11:20:00,123
21.3.2015 11:25:00,129
21.3.2015 11:30:00,127
21.3.2015 11:35:00,131
21.3.2015 11:40:00,127
21.3.2015 11:45:00,126
21.3.2015 11:50:00,124
21.3.2015 11:55:00,120
21.3.2015 12:00:00,119
21.3.2015 12:05:00,120
21.3.2015 12:10:00,120
21.3.2015 12:15:00,117
21.3.2015 12:20:00,120
21.3.2015 12:25:00,117
21.3.2015 12:30:00,118
21.3.2015 12:35:00,116
21.3.2015 12:40:00,112
21.3.2015 12:45:00,113
21.3.2015 12:50:00,111
21.3.2015 12:55:00,114
21.3.2015 13:00:00,113
21.3.2015 13:05:00,113
21.3.2015 13:10:00,115
21.3.2015 13:15:00,111
21.3.2015 13:20:00,111
21.3.2015 13:25:00,112
21.3.2015 13:30:00,110
21.3.2015 13:35:00,107
21.3.2015 13:40:00,107
21.3.2015 13:45:00,106
21.3.2015 13:50:00,111
21.3.2015 13:55:00,109
21.3.2015 14:00:00,111
21.3.2015 14:05:00,111
21.3.2015 14:10:00,109
21.3.2015 14:15:00,105
21.3.2015 14:20:00,103
21.3.2015 14:25:00,105
21.3.2015 14:30:00,103
21.3.2015 14:35:00,104
21.3.2015 14:40:00,104
21.3.2015 14:45:00,103
21.3.2015 14:50:00,101
21.3.2015 14:55:00,102
21.3.2015 15:00:00,102
21.3.2015 15:05:00,95
21.3.2015 15:10:00,98
21.3.2015 15:15:00,97
21.3.2015 15:20:00,96
21.3.2015 15:25:00,95
21.3.2015 15:30:00,97
21.3.2015 15:35:00,100
21.3.2015 15:40:00,108
21.3.2015 15:45:00,109
21.3.2015 15:50:00,104
21.3.2015 15:55:00,110
21.3.2015 16:00:00,118
21.3.2015 16:05:00,142
21.3.2015 16:10:00,160
21.3.2015 16:15:00,153
21.3.2015 16:20:00,139
21.3.2015 16:25:00,125
21.3.2015 16:30:00,118
21.3.2015 16:35:00,109
21.3.2015 16:40:00,109
21.3.2015 16:45:00,106
21.3.2015 16:50:00,103
21.3.2015 16:55:00,99
21.3.2015 17:00:00,95
21.3.2015 17:05:00,94
21.3.2015 17:10:00,98
21.3.2015 17:15:00,97
21.3.2015 17:20:00,95
21.3.2015 17:25:00,97
21.3.2015 17:30:00,96
21.3.2015 17:35:00,92
21.3.2015 17:40:00,88
21.3.2015 17:45:00,88
21.3.2015 17:50:00,88
21.3.2015 17:55:00,85
21.3.2015 18:00:00,88
21.3.2015 18:05:00,87
21.3.2015 18:10:00,91
21.3.2015 18:15:00,94
21.3.2015 18:20:00,94
21.3.2015 18:25:00,93
21.3.2015 18:30:00,89
21.3.2015 18:35:00,92
21.3.2015 18:40:00,92
21.3.2015 18:45:00,93
21.3.2015 18:50:00,95
21.3.2015 18:55:00,92
21.3.2015 19:00:00,91
21.3.2015 19:05:00,92
21.3.2015 19:10:00,94
21.3.2015 19:15:00,91
21.3.2015 19:20:00,95
21.3.2015 19:25:00,98
21.3.2015 19:30:00,98
21.3.2015 19:35:00,94
21.3.2015 19:40:00,95
21.3.2015 19:45:00,99
21.3.2015 19:50:00,98
21.3.2015 19:55:00,101
21.3.2015 20:00:00,100
21.3.2015 20:05:00,98
21.3.2015 20:10:00,98
21.3.2015 20:15:00,97
21.3.2015 20:20:00,96
21.3.2015 20:25:00,95
21.3.2015 20:30:00,123
21.3.2015 20:35:00,130
21.3.2015 20:40:00,109
21.3.2015 20:45:00,92
21.3.2015 20:50:00,89
21.3.2015 20:55:00,88
21.3.2015 21:00:00,86
21.3.2015 21:05:00,88
21.3.2015 21:10:00,88
21.3.2015 21:15:00,86
21.3.2015 21:20:00,88
21.3.2015 21:25:00,87
21.3.2015 21:30:00,86
21.3.2015 21:35:00,83
21.3.2015 21:40:00,83
21.3.2015 21:45:00,85
21.3.2015 21:50:00,81
21.3.2015 21:55:00,83
21.3.2015 22:00:00,83
21.3.2015 22:05:00,77
21.3.2015 22:10:00,74
21.3.2015 22:15:00,73
21.3.2015 22:20:00,76
21.3.2015 22:25:00,73
21.3.2015 22:30:00,78
21.3.2015 22:35:00,74
21.3.2015 22:40:00,75
21.3.2015 22:45:00,74
21.3.2015 22:50:00,74
21.3.2015 22:55:00,70
21.3.2015 23:00:00,74
21.3.2015 23:05:00,71
21.3.2015 23:10:00,71
21.3.2015 23:15:00,68
21.3.2015 23:20:00,67
21.3.2015 23:25:00,63
21.3.2015 23:30:00,65
21.3.2015 23:35:00,64
21.3.2015 23:40:00,67
21.3.2015 23:45:00,69
21.3.2015 23:50:00,66
21.3.2015 23:55:00,69
22.3.2015 00:00:00,67
22.3.2015 00:05:00,66
22.3.2015 00:10:00,64
22.3.2015 00:15:00,64
22.3.2015 00:20:00,63
22.3.2015 00:25:00,66
22.3.2015 00:30:00,63
22.3.2015 00:35:00,63
22.3.2015 00:40:00,62
22.3.2015 00:45:00,60
22.3.2015 00:50:00,60
22.3.2015 00:55:00,60
22.3.2015 01:00:00,60
22.3.2015 01:05:00,61
22.3.2015 01:10:00,60
22.3.2015 01:15:00,60
22.3.2015 01:20:00,61
22.3.2015 01:25:00,61
22.3.2015 01:30:00,59
22.3.2015 01:35:00,61
22.3.2015 01:40:00,56
22.3.2015 01:45:00,55
22.3.2015 01:50:00,53
22.3.2015 01:55:00,53
22.3.2015 02:00:00,53
22.3.2015 02:05:00,50
22.3.2015 02:10:00,50
22.3.2015 02:15:00,52
22.3.2015 02:20:00,52
22.3.2015 02:25:00,49
22.3.2015 02:30:00,48
22.3.2015 02:35:00,49
22.3.2015 02:40:00,49
22.3.2015 02:45:00,49
22.3.2015 02:50:00,49
22.3.2015 02:55:00,48
22.3.2015 03:00:00,49
22.3.2015 03:05:00,49
22.3.2015 03:10:00,47
22.3.2015 03:15:00,48
22.3.2015 03:20:00,46
22.3.2015 03:25:00,43
22.3.2015 03:30:00,44
22.3.2015 03:35:00,44
22.3.2015 03:40:00,41
22.3.2015 03:45:00,46
22.3.2015 03:50:00,45
22.3.2015 03:55:00,43
22.3.2015 04:00:00,45
22.3.2015 04:05:00,43
22.3.2015 04:10:00,43
22.3.2015 04:15:00,42
22.3.2015 04:20:00,44
22.3.2015 04:25:00,43
22.3.2015 04:30:00,41
22.3.2015 04:35:00,43
22.3.2015 04:40:00,42
22.3.2015 04:45:00,43
22.3.2015 04:50:00,39
22.3.2015 04:55:00,39
22.3.2015 05:00:00,39
22.3.2015 05:05:00,41
22.3.2015 05:10:00,44
22.3.2015 05:15:00,42
22.3.2015 05:20:00,40
22.3.2015 05:25:00,39
22.3.2015 05:30:00,38
22.3.2015 05:35:00,36
22.3.2015 05:40:00,35
22.3.2015 05:45:00,35
22.3.2015 05:50:00,35
22.3.2015 05:55:00,36
22.3.2015 06:00:00,35
22.3.2015 06:05:00,35
22.3.2015 06:10:00,37
22.3.2015 06:15:00,35
22.3.2015 06:20:00,36
22.3.2015 06:25:00,35
22.3.2015 06:30:00,36
22.3.2015 06:35:00,39
22.3.2015 06:40:00,38
22.3.2015 06:45:00,40
22.3.2015 06:50:00,39
22.3.2015 06:55:00,39
22.3.2015 07:00:00,39
22.3.2015 07:05:00,40
22.3.2015 07:10:00,43
22.3.2015 07:15:00,43
22.3.2015 07:20:00,43
22.3.2015 07:25:00,48
22.3.2015 07:30:00,48
22.3.2015 07:35:00,47
22.3.2015 07:40:00,52
22.3.2015 07:45:00,51
22.3.2015 07:50:00,51
22.3.2015 07:55:00,50
22.3.2015 08:00:00,51
22.3.2015 08:05:00,55
22.3.2015 08:10:00,58
22.3.2015 08:15:00,61
22.3.2015 08:20:00,61
22.3.2015 08:25:00,61
22.3.2015 08:30:00,63
22.3.2015 08:35:00,74
22.3.2015 08:40:00,86
22.3.2015 08:45:00,88
22.3.2015 08:50:00,86
22.3.2015 08:55:00,88
22.3.2015 09:00:00,85
22.3.2015 09:05:00,82
22.3.2015 09:10:00,83
22.3.2015 09:15:00,84
22.3.2015 09:20:00,88
22.3.2015 09:25:00,92
22.3.2015 09:30:00,95
22.3.2015 09:35:00,99
22.3.2015 09:40:00,102
22.3.2015 09:45:00,105
22.3.2015 09:50:00,109
22.3.2015 09:55:00,110
22.3.2015 10:00:00,111
22.3.2015 10:05:00,108
22.3.2015 10:10:00,109
22.3.2015 10:15:00,113
22.3.2015 10:20:00,117
22.3.2015 10:25:00,118
22.3.2015 10:30:00,117
22.3.2015 10:35:00,118
22.3.2015 10:40:00,118
22.3.2015 10:45:00,118
22.3.2015 10:50:00,123
22.3.2015 10:55:00,125
22.3.2015 11:00:00,125
22.3.2015 11:05:00,127
22.3.2015 11:10:00,125
22.3.2015 11:15:00,123
22.3.2015 11:20:00,132
22.3.2015 11:25:00,134
22.3.2015 11:30:00,132
22.3.2015 11:35:00,130
22.3.2015 11:40:00,130
22.3.2015 11:45:00,130
22.3.2015 11:50:00,127
22.3.2015 11:55:00,122
22.3.2015 12:00:00,121
22.3.2015 12:05:00,123
22.3.2015 12:10:00,123
22.3.2015 12:15:00,120
22.3.2015 12:20:00,127
22.3.2015 12:25:00,125
22.3.2015 12:30:00,130
22.3.2015 12:35:00,130
22.3.2015 12:40:00,127
22.3.2015 12:45:00,125
22.3.2015 12:50:00,118
22.3.2015 12:55:00,122
22.3.2015 13:00:00,124
22.3.2015 13:05:00,120
22.3.2015 13:10:00,118
22.3.2015 13:15:00,120
22.3.2015 13:20:00,115
22.3.2015 13:25:00,115
22.3.2015 13:30:00,113
22.3.2015 13:35:00,115
22.3.2015 13:40:00,113
22.3.2015 13:45:00,114
22.3.2015 13:50:00,110
22.3.2015 13:55:00,111
22.3.2015 14:00:00,110
22.3.2015 14:05:00,109
22.3.2015 14:10:00,109
22.3.2015 14:15:00,109
22.3.2015 14:20:00,111
22.3.2015 14:25:00,105
22.3.2015 14:30:00,103
22.3.2015 14:35:00,106
22.3.2015 14:40:00,107
22.3.2015 14:45:00,104
22.3.2015 14:50:00,102
22.3.2015 14:55:00,103
22.3.2015 15:00:00,100
22.3.2015 15:05:00,98
22.3.2015 15:10:00,98
22.3.2015 15:15:00,101
22.3.2015 15:20:00,103
22.3.2015 15:25:00,104
22.3.2015 15:30:00,101
22.3.2015 15:35:00,100
22.3.2015 15:40:00,102
22.3.2015 15:45:00,100
22.3.2015 15:50:00,100
22.3.2015 15:55:00,94
22.3.2015 16:00:00,94
22.3.2015 16:05:00,94
22.3.2015 16:10:00,95
22.3.2015 16:15:00,92
22.3.2015 16:20:00,95
22.3.2015 16:25:00,91
22.3.2015 16:30:00,88
22.3.2015 16:35:00,90
22.3.2015 16:40:00,89
22.3.2015 16:45:00,91
22.3.2015 16:50:00,91
22.3.2015 16:55:00,92
22.3.2015 17:00:00,89
22.3.2015 17:05:00,88
22.3.2015 17:10:00,91
22.3.2015 17:15:00,90
22.3.2015 17:20:00,90
22.3.2015 17:25:00,88
22.3.2015 17:30:00,91
22.3.2015 17:35:00,88
22.3.2015 17:40:00,87
22.3.2015 17:45:00,88
22.3.2015 17:50:00,92
22.3.2015 17:55:00,89
22.3.2015 18:00:00,88
22.3.2015 18:05:00,90
22.3.2015 18:10:00,94
22.3.2015 18:15:00,98
22.3.2015 18:20:00,95
22.3.2015 18:25:00,96
22.3.2015 18:30:00,94
22.3.2015 18:35:00,95
22.3.2015 18:40:00,97
22.3.2015 18:45:00,96
22.3.2015 18:50:00,97
22.3.2015 18:55:00,102
22.3.2015 19:00:00,107
22.3.2015 19:05:00,110
22.3.2015 19:10:00,109
22.3.2015 19:15:00,111
22.3.2015 19:20:00,111
22.3.2015 19:25:00,114
22.3.2015 19:30:00,115
22.3.2015 19:35:00,115
22.3.2015 19:40:00,110
22.3.2015 19:45:00,110
22.3.2015 19:50:00,112
22.3.2015 19:55:00,110
22.3.2015 20:00:00,111
22.3.2015 20:05:00,113
22.3.2015 20:10:00,113
22.3.2015 20:15:00,113
22.3.2015 20:20:00,114
22.3.2015 20:25:00,115
22.3.2015 20:30:00,114
22.3.2015 20:35:00,112
22.3.2015 20:40:00,113
22.3.2015 20:45:00,113
22.3.2015 20:50:00,109
22.3.2015 20:55:00,109
22.3.2015 21:00:00,110
22.3.2015 21:05:00,107
22.3.2015 21:10:00,105
22.3.2015 21:15:00,106
22.3.2015 21:20:00,107
22.3.2015 21:25:00,103
22.3.2015 21:30:00,102
22.3.2015 21:35:00,99
22.3.2015 21:40:00,94
22.3.2015 21:45:00,95
22.3.2015 21:50:00,98
22.3.2015 21:55:00,98
22.3.2015 22:00:00,93
22.3.2015 22:05:00,91
22.3.2015 22:10:00,89
22.3.2015 22:15:00,88
22.3.2015 22:20:00,89
22.3.2015 22:25:00,88
22.3.2015 22:30:00,87
22.3.2015 22:35:00,87
22.3.2015 22:40:00,84
22.3.2015 22:45:00,82
22.3.2015 22:50:00,83
22.3.2015 22:55:00,86
22.3.2015 23:00:00,84
22.3.2015 23:05:00,84
22.3.2015 23:10:00,82
22.3.2015 23:15:00,82
22.3.2015 23:20:00,77
22.3.2015 23:25:00,75
22.3.2015 23:30:00,74
22.3.2015 23:35:00,72
22.3.2015 23:40:00,73
22.3.2015 23:45:00,73
22.3.2015 23:50:00,69
22.3.2015 23:55:00,68
23.3.2015 00:00:00,70
23.3.2015 00:05:00,67
23.3.2015 00:10:00,65
23.3.2015 00:15:00,64
23.3.2015 00:20:00,63
23.3.2015 00:25:00,63
23.3.2015 00:30:00,61
23.3.2015 00:35:00,61
23.3.2015 00:40:00,59
23.3.2015 00:45:00,58
23.3.2015 00:50:00,55
23.3.2015 00:55:00,55
23.3.2015 01:00:00,52
23.3.2015 01:05:00,53
23.3.2015 01:10:00,52
23.3.2015 01:15:00,52
23.3.2015 01:20:00,51
23.3.2015 01:25:00,49
23.3.2015 01:30:00,48
23.3.2015 01:35:00,50
23.3.2015 01:40:00,48
23.3.2015 01:45:00,49
23.3.2015 01:50:00,50
23.3.2015 01:55:00,47
23.3.2015 02:00:00,47
23.3.2015 02:05:00,44
23.3.2015 02:10:00,43
23.3.2015 02:15:00,40
23.3.2015 02:20:00,42
23.3.2015 02:25:00,43
23.3.2015 02:30:00,40
23.3.2015 02:35:00,39
23.3.2015 02:40:00,39
23.3.2015 02:45:00,38
23.3.2015 02:50:00,38
23.3.2015 02:55:00,39
23.3.2015 03:00:00,37
23.3.2015 03:05:00,38
23.3.2015 03:10:00,40
23.3.2015 03:15:00,38
23.3.2015 03:20:00,35
23.3.2015 03:25:00,36
23.3.2015 03:30:00,34
23.3.2015 03:35:00,34
23.3.2015 03:40:00,32
23.3.2015 03:45:00,37
23.3.2015 03:50:00,34
23.3.2015 03:55:00,36
23.3.2015 04:00:00,34
23.3.2015 04:05:00,32
23.3.2015 04:10:00,33
23.3.2015 04:15:00,35
23.3.2015 04:20:00,37
23.3.2015 04:25:00,33
23.3.2015 04:30:00,35
23.3.2015 04:35:00,35
23.3.2015 04:40:00,34
23.3.2015 04:45:00,35
23.3.2015 04:50:00,33
23.3.2015 04:55:00,33
23.3.2015 05:00:00,32
23.3.2015 05:05:00,33
23.3.2015 05:10:00,32
23.3.2015 05:15:00,32
23.3.2015 05:20:00,32
23.3.2015 05:25:00,33
23.3.2015 05:30:00,32
23.3.2015 05:35:00,32
23.3.2015 05:40:00,32
23.3.2015 05:45:00,35
23.3.2015 05:50:00,33
23.3.2015 05:55:00,33
23.3.2015 06:00:00,35
23.3.2015 06:05:00,36
23.3.2015 06:10:00,36
23.3.2015 06:15:00,39
23.3.2015 06:20:00,38
23.3.2015 06:25:00,39
23.3.2015 06:30:00,39
23.3.2015 06:35:00,46
23.3.2015 06:40:00,45
23.3.2015 06:45:00,47
23.3.2015 06:50:00,50
23.3.2015 06:55:00,54
23.3.2015 07:00:00,60
23.3.2015 07:05:00,66
23.3.2015 07:10:00,70
23.3.2015 07:15:00,78
23.3.2015 07:20:00,86
23.3.2015 07:25:00,92
23.3.2015 07:30:00,101
23.3.2015 07:35:00,106
23.3.2015 07:40:00,115
23.3.2015 07:45:00,122
23.3.2015 07:50:00,138
23.3.2015 07:55:00,150
23.3.2015 08:00:00,151
23.3.2015 08:05:00,148
23.3.2015 08:10:00,147
23.3.2015 08:15:00,147
23.3.2015 08:20:00,141
23.3.2015 08:25:00,138
23.3.2015 08:30:00,135
23.3.2015 08:35:00,136
23.3.2015 08:40:00,130
23.3.2015 08:45:00,132
23.3.2015 08:50:00,132
23.3.2015 08:55:00,128
23.3.2015 09:00:00,126
23.3.2015 09:05:00,127
23.3.2015 09:10:00,126
23.3.2015 09:15:00,123
23.3.2015 09:20:00,125
23.3.2015 09:25:00,120
23.3.2015 09:30:00,117
23.3.2015 09:35:00,115
23.3.2015 09:40:00,118
23.3.2015 09:45:00,123
23.3.2015 09:50:00,117
23.3.2015 09:55:00,118
23.3.2015 10:00:00,121
23.3.2015 10:05:00,116
23.3.2015 10:10:00,111
23.3.2015 10:15:00,110
23.3.2015 10:20:00,115
23.3.2015 10:25:00,110
23.3.2015 10:30:00,107
23.3.2015 10:35:00,111
23.3.2015 10:40:00,109
23.3.2015 10:45:00,107
23.3.2015 10:50:00,108
23.3.2015 10:55:00,110
23.3.2015 11:00:00,111
23.3.2015 11:05:00,107
23.3.2015 11:10:00,109
23.3.2015 11:15:00,107
23.3.2015 11:20:00,107
23.3.2015 11:25:00,103
23.3.2015 11:30:00,99
23.3.2015 11:35:00,102
23.3.2015 11:40:00,100
23.3.2015 11:45:00,104
23.3.2015 11:50:00,101
23.3.2015 11:55:00,101
23.3.2015 12:00:00,98
23.3.2015 12:05:00,97
23.3.2015 12:10:00,100
23.3.2015 12:15:00,96
23.3.2015 12:20:00,99
23.3.2015 12:25:00,95
23.3.2015 12:30:00,97
23.3.2015 12:35:00,100
23.3.2015 12:40:00,99
23.3.2015 12:45:00,98
23.3.2015 12:50:00,99
23.3.2015 12:55:00,100
23.3.2015 13:00:00,101
23.3.2015 13:05:00,100
23.3.2015 13:10:00,93
23.3.2015 13:15:00,97
23.3.2015 13:20:00,96
23.3.2015 13:25:00,95
23.3.2015 13:30:00,97
23.3.2015 13:35:00,95
23.3.2015 13:40:00,92
23.3.2015 13:45:00,90
23.3.2015 13:50:00,91
23.3.2015 13:55:00,88
23.3.2015 14:00:00,89
23.3.2015 14:05:00,90
23.3.2015 14:10:00,89
23.3.2015 14:15:00,91
23.3.2015 14:20:00,89
23.3.2015 14:25:00,89
23.3.2015 14:30:00,89
23.3.2015 14:35:00,89
23.3.2015 14:40:00,89
23.3.2015 14:45:00,89
23.3.2015 14:50:00,87
23.3.2015 14:55:00,84
23.3.2015 15:00:00,85
23.3.2015 15:05:00,89
23.3.2015 15:10:00,86
23.3.2015 15:15:00,87
23.3.2015 15:20:00,88
23.3.2015 15:25:00,88
23.3.2015 15:30:00,87
23.3.2015 15:35:00,83
23.3.2015 15:40:00,87
23.3.2015 15:45:00,85
23.3.2015 15:50:00,87
23.3.2015 15:55:00,84
23.3.2015 16:00:00,83
23.3.2015 16:05:00,83
23.3.2015 16:10:00,84
23.3.2015 16:15:00,85
23.3.2015 16:20:00,81
23.3.2015 16:25:00,80
23.3.2015 16:30:00,84
23.3.2015 16:35:00,83
23.3.2015 16:40:00,82
23.3.2015 16:45:00,83
23.3.2015 16:50:00,85
23.3.2015 16:55:00,78
23.3.2015 17:00:00,85
23.3.2015 17:05:00,82
23.3.2015 17:10:00,82
23.3.2015 17:15:00,79
23.3.2015 17:20:00,82
23.3.2015 17:25:00,80
23.3.2015 17:30:00,85
23.3.2015 17:35:00,86
23.3.2015 17:40:00,86
23.3.2015 17:45:00,85
23.3.2015 17:50:00,85
23.3.2015 17:55:00,84
23.3.2015 18:00:00,86
23.3.2015 18:05:00,85
23.3.2015 18:10:00,85
23.3.2015 18:15:00,87
23.3.2015 18:20:00,89
23.3.2015 18:25:00,88
23.3.2015 18:30:00,89
23.3.2015 18:35:00,95
23.3.2015 18:40:00,92
23.3.2015 18:45:00,92
23.3.2015 18:50:00,94
23.3.2015 18:55:00,91
23.3.2015 19:00:00,96
23.3.2015 19:05:00,102
23.3.2015 19:10:00,95
23.3.2015 19:15:00,99
23.3.2015 19:20:00,97
23.3.2015 19:25:00,99
23.3.2015 19:30:00,101
23.3.2015 19:35:00,102
23.3.2015 19:40:00,101
23.3.2015 19:45:00,106
23.3.2015 19:50:00,106
23.3.2015 19:55:00,102
23.3.2015 20:00:00,100
23.3.2015 20:05:00,102
23.3.2015 20:10:00,104
23.3.2015 20:15:00,105
23.3.2015 20:20:00,109
23.3.2015 20:25:00,105
23.3.2015 20:30:00,107
23.3.2015 20:35:00,106
23.3.2015 20:40:00,106
23.3.2015 20:45:00,104
23.3.2015 20:50:00,105
23.3.2015 20:55:00,105
23.3.2015 21:00:00,105
23.3.2015 21:05:00,103
23.3.2015 21:10:00,99
23.3.2015 21:15:00,100
23.3.2015 21:20:00,100
23.3.2015 21:25:00,98
23.3.2015 21:30:00,93
23.3.2015 21:35:00,91
23.3.2015 21:40:00,93
23.3.2015 21:45:00,92
23.3.2015 21:50:00,90
23.3.2015 21:55:00,93
23.3.2015 22:00:00,90
23.3.2015 22:05:00,89
23.3.2015 22:10:00,87
23.3.2015 22:15:00,87
23.3.2015 22:20:00,85
23.3.2015 22:25:00,86
23.3.2015 22:30:00,83
23.3.2015 22:35:00,86
23.3.2015 22:40:00,83
23.3.2015 22:45:00,85
23.3.2015 22:50:00,84
23.3.2015 22:55:00,85
23.3.2015 23:00:00,81
23.3.2015 23:05:00,82
23.3.2015 23:10:00,85
23.3.2015 23:15:00,82
23.3.2015 23:20:00,80
23.3.2015 23:25:00,80
23.3.2015 23:30:00,83
23.3.2015 23:35:00,78
23.3.2015 23:40:00,76
23.3.2015 23:45:00,73
23.3.2015 23:50:00,71
23.3.2015 23:55:00,73
