date,U17,Baseflow,U17_without_baseflow,MOL5
2016-12-06 12:00:00,142.0,247.0,0.0,0.0
2016-12-06 13:00:00,139.83333333333334,237.66666666666666,0.0,0.0
2016-12-06 14:00:00,134.83333333333334,224.5,0.0,0.0
2016-12-06 15:00:00,128.58333333333334,209.33333333333334,0.0,0.0
2016-12-06 16:00:00,125.25,191.91666666666666,0.0,0.0
2016-12-06 17:00:00,127.41666666666667,184.41666666666666,0.0,0.0
2016-12-06 18:00:00,131.25,189.25,0.0,0.0
2016-12-06 19:00:00,141.16666666666666,208.91666666666666,0.0,0.0
2016-12-06 20:00:00,148.83333333333334,212.08333333333334,0.0,0.0
2016-12-06 21:00:00,143.75,199.75,0.0,0.0
2016-12-06 22:00:00,130.5,169.41666666666666,0.0,0.0
2016-12-06 23:00:00,117.0,140.75,0.0,0.0
2016-12-07 00:00:00,105.08333333333333,126.33333333333333,0.0,0.0
2016-12-07 01:00:00,93.75,106.91666666666667,0.0,0.0
2016-12-07 02:00:00,86.25,96.33333333333333,0.0,0.0
2016-12-07 03:00:00,83.91666666666667,92.66666666666667,0.0,0.0
2016-12-07 04:00:00,82.33333333333333,91.0,0.0,0.0
2016-12-07 05:00:00,81.25,89.41666666666667,0.0,0.0
2016-12-07 06:00:00,84.66666666666667,92.58333333333333,0.0,0.0
2016-12-07 07:00:00,107.58333333333333,126.33333333333333,0.0,0.0
2016-12-07 08:00:00,144.0,198.25,0.0,0.0
2016-12-07 09:00:00,157.83333333333334,208.83333333333334,0.0,0.0
2016-12-07 10:00:00,152.25,211.25,0.0,0.0
2016-12-07 11:00:00,156.25,245.0,0.0,0.0
2016-12-07 12:00:00,153.66666666666666,247.0,0.0,0.0
2016-12-07 13:00:00,148.83333333333334,237.66666666666666,0.0,0.0
2016-12-07 14:00:00,151.91666666666666,224.5,0.0,0.0
2016-12-07 15:00:00,142.33333333333334,209.33333333333334,0.0,0.0
2016-12-07 16:00:00,138.91666666666666,191.91666666666666,0.0,0.0
2016-12-07 17:00:00,140.33333333333334,184.41666666666666,0.0,0.0
2016-12-07 18:00:00,143.75,189.25,0.0,0.0
2016-12-07 19:00:00,158.91666666666666,208.91666666666666,0.0,0.0
2016-12-07 20:00:00,164.41666666666666,212.08333333333334,0.0,0.0
2016-12-07 21:00:00,160.83333333333334,199.75,0.0,0.0
2016-12-07 22:00:00,145.83333333333334,169.41666666666666,0.0,0.0
2016-12-07 23:00:00,124.83333333333333,140.75,0.0,0.0
2016-12-08 00:00:00,105.83333333333333,126.33333333333333,0.0,0.0
2016-12-08 01:00:00,94.25,106.91666666666667,0.0,0.0
2016-12-08 02:00:00,86.58333333333333,96.33333333333333,0.0,0.0
2016-12-08 03:00:00,83.25,92.66666666666667,0.0,0.0
2016-12-08 04:00:00,81.16666666666667,91.0,0.0,0.0
2016-12-08 05:00:00,80.5,89.41666666666667,0.0,0.0
2016-12-08 06:00:00,82.16666666666667,92.58333333333333,0.0,0.0
2016-12-08 07:00:00,104.91666666666667,126.33333333333333,0.0,0.0
2016-12-08 08:00:00,138.66666666666666,198.25,0.0,0.0
2016-12-08 09:00:00,142.91666666666666,208.83333333333334,0.0,0.0
2016-12-08 10:00:00,147.41666666666666,211.25,0.0,0.0
2016-12-08 11:00:00,146.58333333333334,245.0,0.0,0.0
2016-12-08 12:00:00,149.58333333333334,247.0,0.0,0.0
2016-12-08 13:00:00,146.91666666666666,237.66666666666666,0.0,0.0
2016-12-08 14:00:00,140.66666666666666,224.5,0.0,0.0
2016-12-08 15:00:00,137.41666666666666,209.33333333333334,0.0,0.0
2016-12-08 16:00:00,131.66666666666666,191.91666666666666,0.0,0.0
2016-12-08 17:00:00,135.5,184.41666666666666,0.0,0.0
2016-12-08 18:00:00,139.41666666666666,189.25,0.0,0.0
2016-12-08 19:00:00,151.83333333333334,208.91666666666666,0.0,0.0
2016-12-08 20:00:00,157.33333333333334,212.08333333333334,0.0,0.0
2016-12-08 21:00:00,152.83333333333334,199.75,0.0,0.000341454
2016-12-08 22:00:00,137.0,169.41666666666666,0.0,0.06584593233333334
2016-12-08 23:00:00,124.5,140.75,0.0,0.0
2016-12-09 00:00:00,108.25,126.33333333333333,0.0,0.0
2016-12-09 01:00:00,94.91666666666667,106.91666666666667,0.0,0.0
2016-12-09 02:00:00,87.25,96.33333333333333,0.0,0.0
2016-12-09 03:00:00,83.91666666666667,92.66666666666667,0.0,0.0
2016-12-09 04:00:00,82.75,91.0,0.0,0.0
2016-12-09 05:00:00,82.16666666666667,89.41666666666667,0.0,0.0
2016-12-09 06:00:00,84.41666666666667,92.58333333333333,0.0,0.0
2016-12-09 07:00:00,107.91666666666667,126.33333333333333,0.0,0.0
2016-12-09 08:00:00,145.25,198.25,0.0,0.0
2016-12-09 09:00:00,150.5,208.83333333333334,0.0,0.0
2016-12-09 10:00:00,149.08333333333334,211.25,0.0,0.0
2016-12-09 11:00:00,156.5,245.0,0.0,0.0
2016-12-09 12:00:00,150.33333333333334,247.0,0.0,0.0
2016-12-09 13:00:00,146.75,237.66666666666666,0.0,0.0
2016-12-09 14:00:00,142.58333333333334,224.5,0.0,0.0
2016-12-09 15:00:00,137.0,209.33333333333334,0.0,0.0
2016-12-09 16:00:00,133.25,191.91666666666666,0.0,0.0
2016-12-09 17:00:00,132.75,184.41666666666666,0.0,0.0
2016-12-09 18:00:00,136.0,189.25,0.0,0.0
2016-12-09 19:00:00,138.0,208.91666666666666,0.0,0.0
2016-12-09 20:00:00,142.5,212.08333333333334,0.0,0.0
2016-12-09 21:00:00,138.5,199.75,0.0,0.0
2016-12-09 22:00:00,129.33333333333334,169.41666666666666,0.0,0.0
2016-12-09 23:00:00,119.25,140.75,0.0,0.0
2016-12-10 00:00:00,108.58333333333333,126.33333333333333,0.0,0.0
2016-12-10 01:00:00,99.83333333333333,106.91666666666667,0.0,0.0
2016-12-10 02:00:00,91.75,96.33333333333333,0.0,0.0
2016-12-10 03:00:00,85.75,92.66666666666667,0.0,0.0
2016-12-10 04:00:00,83.41666666666667,91.0,0.0,0.0
2016-12-10 05:00:00,82.08333333333333,89.41666666666667,0.0,0.0
