date,U05,Baseflow,U05_without_baseflow,WOL5
2018-07-19 00:00:00,498.8333333333333,558.8333333333334,0.0,0.0
2018-07-19 01:00:00,439.0833333333333,494.5,0.0,0.0
2018-07-19 02:00:00,405.1666666666667,581.1666666666666,0.0,0.0
2018-07-19 03:00:00,368.6666666666667,535.0,0.0,0.0
2018-07-19 04:00:00,344.3333333333333,441.0833333333333,0.0,0.0
2018-07-19 05:00:00,334.1666666666667,388.1666666666667,0.0004166666666666667,0.0
2018-07-19 06:00:00,324.9166666666667,398.5833333333333,0.0,0.0
2018-07-19 07:00:00,438.5,584.0833333333334,0.0,0.0
2018-07-19 08:00:00,657.3333333333334,830.9166666666666,0.0,0.0
2018-07-19 09:00:00,733.25,817.1666666666666,0.0,0.0
2018-07-19 10:00:00,701.8333333333334,810.5833333333334,0.0,0.0
2018-07-19 11:00:00,680.5,817.3333333333334,0.0,0.0
2018-07-19 12:00:00,651.8333333333334,800.4166666666666,0.0,0.0
2018-07-19 13:00:00,581.0833333333334,770.3333333333334,0.0,0.0
2018-07-19 14:00:00,550.9166666666666,739.3333333333334,0.0,0.0
2018-07-19 15:00:00,527.6666666666666,705.1666666666666,0.0,0.0
2018-07-19 16:00:00,508.75,907.9166666666666,0.0,0.0
2018-07-19 17:00:00,500.5833333333333,866.1666666666666,0.0,0.0
2018-07-19 18:00:00,504.5,730.8333333333334,0.0,0.0
2018-07-19 19:00:00,541.3333333333334,708.0,0.0,0.0
2018-07-19 20:00:00,572.5,747.3333333333334,0.0,0.0
2018-07-19 21:00:00,593.0833333333334,755.75,0.0,0.0
2018-07-19 22:00:00,559.0,703.8333333333334,0.0,0.0
2018-07-19 23:00:00,541.9166666666666,622.5833333333334,0.0,0.0
2018-07-20 00:00:00,477.3333333333333,558.8333333333334,0.0,0.0
2018-07-20 01:00:00,415.0833333333333,494.5,0.0,0.0
2018-07-20 02:00:00,409.8333333333333,581.1666666666666,0.0,0.0
2018-07-20 03:00:00,392.25,535.0,0.0,0.0
2018-07-20 04:00:00,371.0833333333333,441.0833333333333,0.0,0.0
2018-07-20 05:00:00,350.9166666666667,388.1666666666667,0.0,0.0
2018-07-20 06:00:00,356.0833333333333,398.5833333333333,0.00025,0.0
2018-07-20 07:00:00,412.0,584.0833333333334,0.0,0.0
2018-07-20 08:00:00,603.4166666666666,830.9166666666666,0.0,0.0
2018-07-20 09:00:00,711.5,817.1666666666666,0.0,0.0
2018-07-20 10:00:00,689.75,810.5833333333334,0.0,0.0
2018-07-20 11:00:00,676.6666666666666,817.3333333333334,0.0,0.0
2018-07-20 12:00:00,654.4166666666666,800.4166666666666,0.0,0.0
2018-07-20 13:00:00,594.1666666666666,770.3333333333334,0.0,0.0
2018-07-20 14:00:00,598.4166666666666,739.3333333333334,0.0,0.0
2018-07-20 15:00:00,573.75,705.1666666666666,0.0,0.0
2018-07-20 16:00:00,533.25,907.9166666666666,0.0,0.0
2018-07-20 17:00:00,526.25,866.1666666666666,0.0,0.0
2018-07-20 18:00:00,511.4166666666667,730.8333333333334,0.0,0.0
2018-07-20 19:00:00,551.5,708.0,0.0,0.0
2018-07-20 20:00:00,566.8333333333334,747.3333333333334,0.0,0.0
2018-07-20 21:00:00,538.25,755.75,0.0,0.0
2018-07-20 22:00:00,525.0833333333334,703.8333333333334,0.0,0.0
2018-07-20 23:00:00,475.8333333333333,622.5833333333334,0.0,0.0
2018-07-21 00:00:00,441.0833333333333,558.8333333333334,0.0,0.0
2018-07-21 01:00:00,420.5,494.5,0.0,0.0
2018-07-21 02:00:00,409.75,581.1666666666666,0.0,0.0
2018-07-21 03:00:00,393.0833333333333,535.0,0.0,0.0
2018-07-21 04:00:00,365.3333333333333,441.0833333333333,0.0,0.0
2018-07-21 05:00:00,329.8333333333333,388.1666666666667,0.0,0.0
2018-07-21 06:00:00,326.5833333333333,398.5833333333333,0.0,0.0
2018-07-21 07:00:00,371.8333333333333,584.0833333333334,0.0,0.0
2018-07-21 08:00:00,425.4166666666667,830.9166666666666,0.0,0.0
2018-07-21 09:00:00,515.9166666666666,817.1666666666666,0.0,0.0
2018-07-21 10:00:00,669.75,810.5833333333334,0.0,0.0
2018-07-21 11:00:00,707.0,817.3333333333334,0.0,0.0
2018-07-21 12:00:00,696.0,800.4166666666666,0.0,0.0
2018-07-21 13:00:00,666.9166666666666,770.3333333333334,0.0,0.0
2018-07-21 14:00:00,636.5,739.3333333333334,0.0,0.0
2018-07-21 15:00:00,590.4166666666666,705.1666666666666,0.0,0.0
2018-07-21 16:00:00,545.6666666666666,907.9166666666666,0.0,0.0
2018-07-21 17:00:00,504.0833333333333,866.1666666666666,0.0,0.0
2018-07-21 18:00:00,489.4166666666667,730.8333333333334,0.0,0.0
2018-07-21 19:00:00,512.5833333333334,708.0,0.0,0.0
2018-07-21 20:00:00,516.5,747.3333333333334,0.0,0.0
2018-07-21 21:00:00,512.6666666666666,755.75,0.0,0.0
2018-07-21 22:00:00,485.9166666666667,703.8333333333334,0.0,0.0
2018-07-21 23:00:00,468.5833333333333,622.5833333333334,0.0,0.0
2018-07-22 00:00:00,426.6666666666667,558.8333333333334,0.0,0.0
2018-07-22 01:00:00,417.1666666666667,494.5,0.0,0.0
2018-07-22 02:00:00,403.25,581.1666666666666,0.0,0.0
2018-07-22 03:00:00,389.5,535.0,0.0,0.0
